131,158,1910,01,59.13
131,158,1910,02,55.75
131,158,1910,03,11.51
131,158,1910,04,58.56
131,158,1910,05,59.26
131,158,1910,06,44.62
131,158,1910,07,72.24
131,158,1910,08,84.59
131,158,1910,09,6.11
131,158,1910,10,57.45
131,158,1910,11,62.55
131,158,1910,12,56.33
131,158,1911,01,31.53
131,158,1911,02,27.47
131,158,1911,03,30.20
131,158,1911,04,26.52
131,158,1911,05,40.69
131,158,1911,06,61.13
131,158,1911,07,23.88
131,158,1911,08,55.38
131,158,1911,09,56.27
131,158,1911,10,56.72
131,158,1911,11,73.67
131,158,1911,12,88.53
131,158,1912,01,82.70
131,158,1912,02,34.41
131,158,1912,03,65.85
131,158,1912,04,2.76
131,158,1912,05,67.46
131,158,1912,06,114.16
131,158,1912,07,98.07
131,158,1912,08,119.05
131,158,1912,09,37.57
131,158,1912,10,55.42
131,158,1912,11,52.12
131,158,1912,12,42.07
131,158,1913,01,75.06
131,158,1913,02,17.72
131,158,1913,03,48.89
131,158,1913,04,67.11
131,158,1913,05,47.88
131,158,1913,06,27.57
131,158,1913,07,14.05
131,158,1913,08,23.26
131,158,1913,09,28.50
131,158,1913,10,56.33
131,158,1913,11,47.76
131,158,1913,12,34.73
131,158,1914,01,34.90
131,158,1914,02,32.14
131,158,1914,03,41.95
131,158,1914,04,15.68
131,158,1914,05,35.41
131,158,1914,06,38.44
131,158,1914,07,135.56
131,158,1914,08,33.07
131,158,1914,09,26.58
131,158,1914,10,43.68
131,158,1914,11,67.19
131,158,1914,12,106.59
131,158,1915,01,70.92
131,158,1915,02,67.70
131,158,1915,03,24.26
131,158,1915,04,25.20
131,158,1915,05,34.77
131,158,1915,06,9.18
131,158,1915,07,109.12
131,158,1915,08,60.74
131,158,1915,09,28.57
131,158,1915,10,23.81
131,158,1915,11,37.73
131,158,1915,12,120.55
131,158,1916,01,18.71
131,158,1916,02,70.11
131,158,1916,03,64.61
131,158,1916,04,29.31
131,158,1916,05,64.04
131,158,1916,06,38.40
131,158,1916,07,49.91
131,158,1916,08,68.65
131,158,1916,09,27.21
131,158,1916,10,75.87
131,158,1916,11,52.23
131,158,1916,12,46.14
131,158,1917,01,70.90
131,158,1917,02,18.54
131,158,1917,03,42.93
131,158,1917,04,44.93
131,158,1917,05,32.52
131,158,1917,06,30.83
131,158,1917,07,30.26
131,158,1917,08,148.73
131,158,1917,09,13.83
131,158,1917,10,68.75
131,158,1917,11,38.20
131,158,1917,12,26.57
131,158,1918,01,43.00
131,158,1918,02,48.12
131,158,1918,03,24.33
131,158,1918,04,23.42
131,158,1918,05,68.43
131,158,1918,06,16.81
131,158,1918,07,78.43
131,158,1918,08,59.12
131,158,1918,09,127.48
131,158,1918,10,30.48
131,158,1918,11,33.05
131,158,1918,12,86.66
131,158,1919,01,65.49
131,158,1919,02,29.94
131,158,1919,03,63.94
131,158,1919,04,33.36
131,158,1919,05,24.72
131,158,1919,06,20.12
131,158,1919,07,76.41
131,158,1919,08,57.28
131,158,1919,09,22.43
131,158,1919,10,81.22
131,158,1919,11,43.92
131,158,1919,12,77.98
131,158,1920,01,62.96
131,158,1920,02,25.68
131,158,1920,03,43.28
131,158,1920,04,85.53
131,158,1920,05,57.78
131,158,1920,06,33.00
131,158,1920,07,146.88
131,158,1920,08,36.55
131,158,1920,09,24.67
131,158,1920,10,52.93
131,158,1920,11,26.63
131,158,1920,12,56.08
131,158,1921,01,51.82
131,158,1921,02,3.53
131,158,1921,03,23.98
131,158,1921,04,29.51
131,158,1921,05,39.57
131,158,1921,06,4.85
131,158,1921,07,27.95
131,158,1921,08,98.54
131,158,1921,09,18.22
131,158,1921,10,36.42
131,158,1921,11,42.04
131,158,1921,12,50.02
131,158,1922,01,68.84
131,158,1922,02,55.77
131,158,1922,03,38.39
131,158,1922,04,46.24
131,158,1922,05,25.70
131,158,1922,06,29.65
131,158,1922,07,119.79
131,158,1922,08,108.01
131,158,1922,09,47.30
131,158,1922,10,20.76
131,158,1922,11,28.90
131,158,1922,12,66.19
131,158,1923,01,35.53
131,158,1923,02,99.65
131,158,1923,03,31.69
131,158,1923,04,37.06
131,158,1923,05,62.32
131,158,1923,06,14.32
131,158,1923,07,68.15
131,158,1923,08,84.05
131,158,1923,09,55.35
131,158,1923,10,50.10
131,158,1923,11,58.82
131,158,1923,12,67.62
131,158,1924,01,45.38
131,158,1924,02,25.54
131,158,1924,03,26.86
131,158,1924,04,43.06
131,158,1924,05,93.57
131,158,1924,06,35.57
131,158,1924,07,73.39
131,158,1924,08,67.62
131,158,1924,09,52.41
131,158,1924,10,73.57
131,158,1924,11,42.33
131,158,1924,12,56.33
131,158,1925,01,35.95
131,158,1925,02,79.24
131,158,1925,03,22.52
131,158,1925,04,61.01
131,158,1925,05,77.06
131,158,1925,06,0.93
131,158,1925,07,30.96
131,158,1925,08,57.90
131,158,1925,09,56.49
131,158,1925,10,58.72
131,158,1925,11,42.89
131,158,1925,12,59.46
131,158,1926,01,56.94
131,158,1926,02,38.85
131,158,1926,03,15.02
131,158,1926,04,23.58
131,158,1926,05,52.71
131,158,1926,06,67.31
131,158,1926,07,56.58
131,158,1926,08,69.65
131,158,1926,09,26.14
131,158,1926,10,59.07
131,158,1926,11,90.82
131,158,1926,12,16.05
131,158,1927,01,43.94
131,158,1927,02,27.69
131,158,1927,03,36.21
131,158,1927,04,40.34
131,158,1927,05,33.97
131,158,1927,06,53.54
131,158,1927,07,107.19
131,158,1927,08,148.74
131,158,1927,09,99.39
131,158,1927,10,47.77
131,158,1927,11,55.33
131,158,1927,12,53.41
131,158,1928,01,112.42
131,158,1928,02,38.01
131,158,1928,03,51.08
131,158,1928,04,21.26
131,158,1928,05,38.06
131,158,1928,06,82.30
131,158,1928,07,15.14
131,158,1928,08,95.63
131,158,1928,09,8.37
131,158,1928,10,92.02
131,158,1928,11,65.79
131,158,1928,12,32.03
131,158,1929,01,47.17
131,158,1929,02,18.31
131,158,1929,03,5.96
131,158,1929,04,23.55
131,158,1929,05,34.83
131,158,1929,06,27.54
131,158,1929,07,61.86
131,158,1929,08,58.25
131,158,1929,09,12.47
131,158,1929,10,60.36
131,158,1929,11,82.28
131,158,1929,12,112.17
131,158,1930,01,85.45
131,158,1930,02,17.63
131,158,1930,03,48.15
131,158,1930,04,60.63
131,158,1930,05,28.57
131,158,1930,06,35.25
131,158,1930,07,129.69
131,158,1930,08,83.89
131,158,1930,09,76.48
131,158,1930,10,47.11
131,158,1930,11,77.42
131,158,1930,12,52.05
131,158,1931,01,43.76
131,158,1931,02,49.25
131,158,1931,03,16.14
131,158,1931,04,78.13
131,158,1931,05,61.78
131,158,1931,06,87.30
131,158,1931,07,94.52
131,158,1931,08,89.20
131,158,1931,09,83.94
131,158,1931,10,25.68
131,158,1931,11,91.45
131,158,1931,12,21.88
131,158,1932,01,38.97
131,158,1932,02,11.19
131,158,1932,03,39.68
131,158,1932,04,42.12
131,158,1932,05,126.06
131,158,1932,06,18.91
131,158,1932,07,89.03
131,158,1932,08,39.90
131,158,1932,09,46.80
131,158,1932,10,73.76
131,158,1932,11,35.17
131,158,1932,12,24.81
131,158,1933,01,43.58
131,158,1933,02,103.79
131,158,1933,03,43.39
131,158,1933,04,29.47
131,158,1933,05,62.79
131,158,1933,06,31.38
131,158,1933,07,35.52
131,158,1933,08,10.80
131,158,1933,09,42.42
131,158,1933,10,87.36
131,158,1933,11,61.24
131,158,1933,12,14.61
131,158,1934,01,39.87
131,158,1934,02,30.09
131,158,1934,03,46.01
131,158,1934,04,63.18
131,158,1934,05,28.60
131,158,1934,06,37.07
131,158,1934,07,46.30
131,158,1934,08,45.65
131,158,1934,09,37.37
131,158,1934,10,41.74
131,158,1934,11,41.76
131,158,1934,12,108.18
131,158,1935,01,46.54
131,158,1935,02,65.29
131,158,1935,03,17.31
131,158,1935,04,51.42
131,158,1935,05,25.45
131,158,1935,06,54.89
131,158,1935,07,10.00
131,158,1935,08,60.46
131,158,1935,09,107.16
131,158,1935,10,107.59
131,158,1935,11,96.13
131,158,1935,12,56.79
131,158,1936,01,79.88
131,158,1936,02,54.52
131,158,1936,03,31.31
131,158,1936,04,34.16
131,158,1936,05,35.86
131,158,1936,06,73.42
131,158,1936,07,84.02
131,158,1936,08,54.25
131,158,1936,09,44.63
131,158,1936,10,35.02
131,158,1936,11,65.53
131,158,1936,12,33.55
131,158,1937,01,69.53
131,158,1937,02,84.65
131,158,1937,03,52.48
131,158,1937,04,73.53
131,158,1937,05,76.31
131,158,1937,06,33.00
131,158,1937,07,47.02
131,158,1937,08,35.51
131,158,1937,09,24.43
131,158,1937,10,56.70
131,158,1937,11,43.80
131,158,1937,12,65.18
131,158,1938,01,59.15
131,158,1938,02,31.96
131,158,1938,03,5.69
131,158,1938,04,3.03
131,158,1938,05,79.75
131,158,1938,06,50.22
131,158,1938,07,70.52
131,158,1938,08,70.17
131,158,1938,09,46.96
131,158,1938,10,85.18
131,158,1938,11,65.83
131,158,1938,12,94.46
131,158,1939,01,92.97
131,158,1939,02,41.52
131,158,1939,03,42.64
131,158,1939,04,28.17
131,158,1939,05,31.12
131,158,1939,06,37.55
131,158,1939,07,113.86
131,158,1939,08,45.89
131,158,1939,09,28.84
131,158,1939,10,58.39
131,158,1939,11,68.21
131,158,1939,12,39.39
131,158,1940,01,52.59
131,158,1940,02,36.85
131,158,1940,03,40.39
131,158,1940,04,41.50
131,158,1940,05,36.64
131,158,1940,06,10.76
131,158,1940,07,152.58
131,158,1940,08,20.98
131,158,1940,09,33.51
131,158,1940,10,70.87
131,158,1940,11,78.92
131,158,1940,12,46.80
131,158,1941,01,64.26
131,158,1941,02,74.21
131,158,1941,03,49.15
131,158,1941,04,30.96
131,158,1941,05,36.29
131,158,1941,06,8.87
131,158,1941,07,65.14
131,158,1941,08,72.85
131,158,1941,09,11.40
131,158,1941,10,68.54
131,158,1941,11,68.80
131,158,1941,12,12.59
131,158,1942,01,72.23
131,158,1942,02,35.32
131,158,1942,03,35.67
131,158,1942,04,30.34
131,158,1942,05,65.96
131,158,1942,06,19.92
131,158,1942,07,57.97
131,158,1942,08,72.75
131,158,1942,09,42.97
131,158,1942,10,50.13
131,158,1942,11,23.65
131,158,1942,12,42.33
131,158,1943,01,83.67
131,158,1943,02,13.78
131,158,1943,03,11.55
131,158,1943,04,29.63
131,158,1943,05,60.06
131,158,1943,06,33.56
131,158,1943,07,22.75
131,158,1943,08,53.23
131,158,1943,09,85.44
131,158,1943,10,32.62
131,158,1943,11,57.55
131,158,1943,12,30.23
131,158,1944,01,48.16
131,158,1944,02,35.43
131,158,1944,03,10.79
131,158,1944,04,64.40
131,158,1944,05,31.31
131,158,1944,06,57.04
131,158,1944,07,53.46
131,158,1944,08,71.78
131,158,1944,09,101.71
131,158,1944,10,55.17
131,158,1944,11,99.57
131,158,1944,12,38.32
131,158,1945,01,70.31
131,158,1945,02,50.93
131,158,1945,03,17.60
131,158,1945,04,32.83
131,158,1945,05,49.38
131,158,1945,06,56.69
131,158,1945,07,27.90
131,158,1945,08,46.67
131,158,1945,09,34.94
131,158,1945,10,62.91
131,158,1945,11,15.20
131,158,1945,12,31.45
131,158,1946,01,43.09
131,158,1946,02,37.77
131,158,1946,03,22.74
131,158,1946,04,40.74
131,158,1946,05,49.09
131,158,1946,06,45.49
131,158,1946,07,100.30
131,158,1946,08,90.90
131,158,1946,09,95.75
131,158,1946,10,20.92
131,158,1946,11,118.37
131,158,1946,12,54.04
131,158,1947,01,58.23
131,158,1947,02,55.74
131,158,1947,03,101.64
131,158,1947,04,51.29
131,158,1947,05,54.76
131,158,1947,06,58.69
131,158,1947,07,60.62
131,158,1947,08,9.74
131,158,1947,09,36.78
131,158,1947,10,18.61
131,158,1947,11,38.55
131,158,1947,12,42.68
131,158,1948,01,121.62
131,158,1948,02,29.82
131,158,1948,03,19.26
131,158,1948,04,39.42
131,158,1948,05,28.42
131,158,1948,06,80.67
131,158,1948,07,30.25
131,158,1948,08,94.33
131,158,1948,09,31.72
131,158,1948,10,26.51
131,158,1948,11,21.30
131,158,1948,12,52.56
131,158,1949,01,17.60
131,158,1949,02,18.59
131,158,1949,03,26.94
131,158,1949,04,53.52
131,158,1949,05,42.68
131,158,1949,06,13.65
131,158,1949,07,61.73
131,158,1949,08,51.49
131,158,1949,09,15.71
131,158,1949,10,57.32
131,158,1949,11,76.28
131,158,1949,12,49.65
131,158,1950,01,32.05
131,158,1950,02,88.05
131,158,1950,03,23.45
131,158,1950,04,59.54
131,158,1950,05,40.89
131,158,1950,06,19.69
131,158,1950,07,56.54
131,158,1950,08,115.09
131,158,1950,09,65.06
131,158,1950,10,30.04
131,158,1950,11,83.45
131,158,1950,12,45.07
131,158,1951,01,44.60
131,158,1951,02,59.95
131,158,1951,03,63.90
131,158,1951,04,22.57
131,158,1951,05,106.68
131,158,1951,06,22.67
131,158,1951,07,61.84
131,158,1951,08,142.81
131,158,1951,09,44.07
131,158,1951,10,33.91
131,158,1951,11,129.73
131,158,1951,12,53.00
131,158,1952,01,41.84
131,158,1952,02,10.16
131,158,1952,03,45.16
131,158,1952,04,28.28
131,158,1952,05,36.65
131,158,1952,06,38.12
131,158,1952,07,40.01
131,158,1952,08,50.59
131,158,1952,09,76.50
131,158,1952,10,65.31
131,158,1952,11,35.80
131,158,1952,12,38.78
131,158,1953,01,13.33
131,158,1953,02,40.47
131,158,1953,03,5.27
131,158,1953,04,48.43
131,158,1953,05,44.70
131,158,1953,06,39.98
131,158,1953,07,53.28
131,158,1953,08,79.58
131,158,1953,09,34.14
131,158,1953,10,41.48
131,158,1953,11,51.72
131,158,1953,12,28.18
131,158,1954,01,38.36
131,158,1954,02,53.98
131,158,1954,03,39.19
131,158,1954,04,6.01
131,158,1954,05,74.84
131,158,1954,06,44.55
131,158,1954,07,52.10
131,158,1954,08,158.28
131,158,1954,09,43.88
131,158,1954,10,80.80
131,158,1954,11,106.83
131,158,1954,12,47.70
131,158,1955,01,31.34
131,158,1955,02,42.68
131,158,1955,03,45.78
131,158,1955,04,26.04
131,158,1955,05,56.75
131,158,1955,06,45.00
131,158,1955,07,27.65
131,158,1955,08,20.33
131,158,1955,09,26.15
131,158,1955,10,39.00
131,158,1955,11,48.69
131,158,1955,12,67.77
131,158,1956,01,96.56
131,158,1956,02,42.36
131,158,1956,03,23.75
131,158,1956,04,42.81
131,158,1956,05,17.30
131,158,1956,06,60.03
131,158,1956,07,100.00
131,158,1956,08,174.29
131,158,1956,09,51.66
131,158,1956,10,28.98
131,158,1956,11,17.66
131,158,1956,12,51.80
131,158,1957,01,29.07
131,158,1957,02,58.02
131,158,1957,03,36.37
131,158,1957,04,6.57
131,158,1957,05,26.41
131,158,1957,06,42.01
131,158,1957,07,89.13
131,158,1957,08,122.94
131,158,1957,09,72.73
131,158,1957,10,49.45
131,158,1957,11,36.32
131,158,1957,12,55.83
131,158,1958,01,52.70
131,158,1958,02,94.74
131,158,1958,03,45.93
131,158,1958,04,16.93
131,158,1958,05,81.36
131,158,1958,06,66.14
131,158,1958,07,75.96
131,158,1958,08,55.91
131,158,1958,09,56.98
131,158,1958,10,36.00
131,158,1958,11,16.28
131,158,1958,12,75.88
131,158,1959,01,53.32
131,158,1959,02,7.08
131,158,1959,03,25.80
131,158,1959,04,73.03
131,158,1959,05,13.00
131,158,1959,06,27.89
131,158,1959,07,48.72
131,158,1959,08,12.79
131,158,1959,09,4.12
131,158,1959,10,39.77
