133,157,1910,01,60.04
133,157,1910,02,69.14
133,157,1910,03,14.00
133,157,1910,04,58.41
133,157,1910,05,73.37
133,157,1910,06,58.78
133,157,1910,07,72.40
133,157,1910,08,96.53
133,157,1910,09,11.00
133,157,1910,10,69.70
133,157,1910,11,77.72
133,157,1910,12,66.91
133,157,1911,01,37.54
133,157,1911,02,26.04
133,157,1911,03,40.57
133,157,1911,04,25.27
133,157,1911,05,35.91
133,157,1911,06,75.98
133,157,1911,07,26.84
133,157,1911,08,65.37
133,157,1911,09,69.08
133,157,1911,10,67.02
133,157,1911,11,91.40
133,157,1911,12,114.57
133,157,1912,01,87.25
133,157,1912,02,34.68
133,157,1912,03,76.62
133,157,1912,04,2.73
133,157,1912,05,69.76
133,157,1912,06,137.76
133,157,1912,07,93.79
133,157,1912,08,124.35
133,157,1912,09,46.77
133,157,1912,10,69.47
133,157,1912,11,68.63
133,157,1912,12,40.19
133,157,1913,01,79.86
133,157,1913,02,19.01
133,157,1913,03,48.45
133,157,1913,04,67.95
133,157,1913,05,51.61
133,157,1913,06,34.28
133,157,1913,07,12.59
133,157,1913,08,24.30
133,157,1913,09,34.81
133,157,1913,10,73.55
133,157,1913,11,58.85
133,157,1913,12,41.23
133,157,1914,01,35.31
133,157,1914,02,32.53
133,157,1914,03,47.05
133,157,1914,04,15.74
133,157,1914,05,42.44
133,157,1914,06,48.87
133,157,1914,07,131.50
133,157,1914,08,32.96
133,157,1914,09,34.58
133,157,1914,10,52.22
133,157,1914,11,80.88
133,157,1914,12,120.69
133,157,1915,01,76.40
133,157,1915,02,72.22
133,157,1915,03,30.98
133,157,1915,04,23.95
133,157,1915,05,37.37
133,157,1915,06,7.38
133,157,1915,07,127.62
133,157,1915,08,80.16
133,157,1915,09,29.78
133,157,1915,10,28.25
133,157,1915,11,49.51
133,157,1915,12,141.20
133,157,1916,01,16.77
133,157,1916,02,71.35
133,157,1916,03,70.88
133,157,1916,04,36.20
133,157,1916,05,70.25
133,157,1916,06,55.68
133,157,1916,07,59.70
133,157,1916,08,79.49
133,157,1916,09,27.43
133,157,1916,10,83.99
133,157,1916,11,71.50
133,157,1916,12,57.61
133,157,1917,01,81.08
133,157,1917,02,22.22
133,157,1917,03,40.14
133,157,1917,04,47.10
133,157,1917,05,31.90
133,157,1917,06,36.61
133,157,1917,07,35.98
133,157,1917,08,176.77
133,157,1917,09,15.30
133,157,1917,10,80.11
133,157,1917,11,48.70
133,157,1917,12,33.17
133,157,1918,01,46.84
133,157,1918,02,48.32
133,157,1918,03,29.73
